GO	Term	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
GO:0032479	regulation of type I interferon production	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000922715150824574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034330	cell junction organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000939510385729699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051603	proteolysis involved in cellular protein catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000939510385729699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.47281313109363e-08	NA	NA	NA
GO:0034504	protein localization to nucleus	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000958466137953737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0034329	cell junction assembly	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000978397536697034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0031327	negative regulation of cellular biosynthetic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000990231653786814	NA	NA	NA	NA	NA	0.000921805816898854	NA	NA	NA	NA	NA	NA	0.000190611240632633	NA	NA	NA
GO:0032606	type I interferon production	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000990231653786814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0060548	negative regulation of cell death	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000999678672113829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000082	G1/S transition of mitotic cell cycle	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.83871727724573e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0010499	proteasomal ubiquitin-independent protein catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.83871727724573e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0044843	cell cycle G1/S phase transition	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.83871727724573e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0044772	mitotic cell cycle phase transition	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000269889815154937	NA	NA	9.76748305047116e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000849754328048724
GO:0044770	cell cycle phase transition	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000326023893310709	NA	NA	4.69203740101555e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1903052	positive regulation of proteolysis involved in cellular protein catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000352299410026319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.41230900732802e-05	NA	NA	NA
GO:1903364	positive regulation of cellular protein catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000450536167858856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.84986704922509e-05	NA	NA	NA
GO:0035329	hippo signaling	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000851902988130147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0019068	virion assembly	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000851902988130147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0030048	actin filament-based movement	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000582634287941602	8.50801911475863e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0055013	cardiac muscle cell development	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000582634287941602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0055006	cardiac cell development	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000582634287941602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0065003	macromolecular complex assembly	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000582634287941602	0.000144908474821417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0022613	ribonucleoprotein complex biogenesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000582634287941602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0016071	mRNA metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000694948563436202	0.000520734838004238	NA	NA	NA	NA	NA	NA	NA	2.91020821299965e-06	NA	NA	0.000440293843158512	NA	NA
GO:0043933	macromolecular complex subunit organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000694948563436202	0.000125707788985048	2.81560210461806e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.03658225694398e-05	NA
GO:0042254	ribosome biogenesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00070428425325375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0010638	positive regulation of organelle organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00070428425325375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0071840	cellular component organization or biogenesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000767825254722594	0.000246734056448687	7.18553487825489e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.35294231233094e-05	NA
GO:0018205	peptidyl-lysine modification	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000937071549263152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0070252	actin-mediated cell contraction	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.17342637312923e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006396	RNA processing	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.89817371267403e-05	NA	NA	NA	0.000539111958487295	NA	NA	NA	2.84849450349355e-06	NA	NA	0.000440293843158512	NA	NA
GO:0006397	mRNA processing	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.89817371267403e-05	NA	NA	NA	NA	NA	NA	NA	2.73860228033645e-06	NA	NA	NA	NA	NA
GO:0071822	protein complex subunit organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000115287339602803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000340120556482526	NA
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000125707788985048	NA	NA	NA	0.000962931702292361	NA	NA	NA	5.31130002770731e-06	NA	NA	0.000540121672301511	NA	NA
GO:0000398	mRNA splicing, via spliceosome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000125707788985048	NA	NA	NA	0.000962931702292361	NA	NA	NA	5.31130002770731e-06	NA	NA	0.000540121672301511	NA	NA
GO:0000375	RNA splicing, via transesterification reactions	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000125707788985048	NA	NA	NA	0.000962931702292361	NA	NA	NA	5.47456728491718e-06	NA	NA	0.000540121672301511	NA	NA
GO:0008380	RNA splicing	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000196669721121487	NA	NA	NA	NA	NA	NA	NA	3.76900916010505e-07	NA	0.00033478694047136	0.000440293843158512	NA	NA
GO:0006461	protein complex assembly	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000246734056448687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0070271	protein complex biogenesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000246734056448687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0003383	apical constriction	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00036767376901027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0016043	cellular component organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00049177281859483	7.18553487825489e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000164977370091898	NA
GO:0051259	protein oligomerization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000520734838004238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0014883	transition between fast and slow fiber	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000704682998419203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0014808	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000845207242036632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1903514	calcium ion transport from endoplasmic reticulum to cytosol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000845207242036632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0030029	actin filament-based process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000912491326831703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0031400	negative regulation of protein modification process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000912491326831703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051260	protein homooligomerization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000989720504841519	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006996	organelle organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.42709971420781e-11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0007010	cytoskeleton organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.03549572918373e-08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0045109	intermediate filament organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64560624504892e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000278	mitotic cell cycle	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.18553487825489e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000515231125355665
GO:0007017	microtubule-based process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.18553487825489e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0033554	cellular response to stress	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.81560210461806e-05	NA	NA	NA	NA	NA	NA	NA	NA	0.000226543749941807	NA	NA	NA
GO:0051276	chromosome organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.81560210461806e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0045104	intermediate filament cytoskeleton organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.27704215867643e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0045103	intermediate filament-based process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.47767860537888e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0000226	microtubule cytoskeleton organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.61232763480524e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0007051	spindle organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.97622676017645e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:2000395	regulation of ubiquitin-dependent endocytosis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.76748305047116e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:2000397	positive regulation of ubiquitin-dependent endocytosis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.76748305047116e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0080135	regulation of cellular response to stress	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00011162653656618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0048285	organelle fission	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000146427277418211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0070086	ubiquitin-dependent endocytosis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000257917955654966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0008333	endosome to lysosome transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000388941811862842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0016570	histone modification	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000388941811862842	NA	0.000739780862914342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0051726	regulation of cell cycle	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000388941811862842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0016569	covalent chromatin modification	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000477860775796748	NA	0.000739780862914342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0071900	regulation of protein serine/threonine kinase activity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000521619610514066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0007034	vacuolar transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000788061902209182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0070925	organelle assembly	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000804274270449674	NA	0.000933411792344721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0016568	chromatin modification	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000812357903466447	NA	0.000739780862914342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0060020	Bergmann glial cell differentiation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000846910403485569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0070562	regulation of vitamin D receptor signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000846910403485569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0098535	de novo centriole assembly	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000846910403485569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0006325	chromatin organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000739780862914342	NA	NA	NA	NA	NA	NA	NA	NA	0.000828238519748909	NA
GO:1902115	regulation of organelle assembly	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000739780862914342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009890	negative regulation of biosynthetic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000921805816898854	NA	NA	NA	NA	NA	NA	0.000259670677156072	NA	NA	NA
GO:0000122	negative regulation of transcription from RNA polymerase II promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000987606785921326	NA	NA	NA	NA	NA	NA	0.000660331987524501	NA	NA	NA
GO:0006475	internal protein amino acid acetylation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000987606785921326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0031324	negative regulation of cellular metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000987606785921326	NA	NA	NA	NA	NA	NA	2.2892292076971e-05	NA	NA	NA
GO:0035372	protein localization to microtubule	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000539111958487295	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0009566	fertilization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000726727338777611	NA	NA	NA	NA	NA	NA	NA	NA
GO:0016973	poly(A)+ mRNA export from nucleus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000726727338777611	NA	NA	NA	NA	NA	NA	NA	NA
GO:0048145	regulation of fibroblast proliferation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00094435449761271	NA	NA	NA	NA	NA	NA	NA	NA
GO:0070536	protein K63-linked deubiquitination	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000472670522491468	NA	NA	NA	NA	NA	NA	NA
GO:0019082	viral protein processing	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000949232133986001	NA	NA	NA	NA	NA	NA	NA
GO:0018149	peptide cross-linking	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.34539073580571e-05	NA	NA	NA	NA	NA	NA
GO:0042992	negative regulation of transcription factor import into nucleus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.89622699968602e-05	NA	NA	NA	NA	NA	NA
GO:0060441	epithelial tube branching involved in lung morphogenesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.41017749473339e-05	NA	NA	NA	NA	NA	NA
GO:0031424	keratinization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000122315198733715	NA	NA	NA	NA	NA	NA
GO:0060425	lung morphogenesis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000195253894725457	NA	NA	NA	NA	NA	NA
GO:0035854	eosinophil fate commitment	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000295034293813327	NA	NA	NA	NA	NA	NA
GO:0002834	regulation of response to tumor cell	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000301688376877347	NA	NA	NA	NA	NA	NA
GO:0002836	positive regulation of response to tumor cell	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000301688376877347	NA	NA	NA	NA	NA	NA
GO:0002837	regulation of immune response to tumor cell	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000301688376877347	NA	NA	NA	NA	NA	NA
GO:0002839	positive regulation of immune response to tumor cell	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000301688376877347	NA	NA	NA	NA	NA	NA
GO:0042308	negative regulation of protein import into nucleus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000451187906094859	NA	NA	NA	NA	NA	NA
GO:1904590	negative regulation of protein import	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000451187906094859	NA	NA	NA	NA	NA	NA
GO:0002418	immune response to tumor cell	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000535564564527012	NA	NA	NA	NA	NA	NA
GO:0030216	keratinocyte differentiation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000575919419762916	NA	NA	NA	NA	NA	NA
GO:0048754	branching morphogenesis of an epithelial tube	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000607008454306628	NA	NA	NA	NA	NA	NA
GO:0090317	negative regulation of intracellular protein transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000616410457975279	NA	NA	NA	NA	NA	NA
GO:1903828	negative regulation of cellular protein localization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000622999766684743	NA	NA	NA	NA	NA	NA
GO:1900181	negative regulation of protein localization to nucleus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000622999766684743	NA	NA	NA	NA	NA	NA
GO:0060370	susceptibility to T cell mediated cytotoxicity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000632411166317849	NA	NA	NA	NA	NA	NA
GO:0072125	negative regulation of glomerular mesangial cell proliferation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000632411166317849	NA	NA	NA	NA	NA	NA
GO:0090194	negative regulation of glomerulus development	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000632411166317849	NA	NA	NA	NA	NA	NA
GO:0046823	negative regulation of nucleocytoplasmic transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000724948863459495	NA	NA	NA	NA	NA	NA
GO:0002347	response to tumor cell	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000944782190235425	NA	NA	NA	NA	NA	NA
GO:1903650	negative regulation of cytoplasmic transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000957452716453944	NA	NA	NA	NA	NA	NA
GO:0043484	regulation of RNA splicing	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.5346086698453e-05	NA	0.000139175864916123	NA	NA	NA
GO:0018101	protein citrullination	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.71962085058388e-05	NA	NA	NA	NA	NA
GO:0021942	radial glia guided migration of Purkinje cell	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000106334796299375	NA	NA	NA	NA	NA
GO:0016925	protein sumoylation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000129551999937604	NA	NA	NA	NA	NA
GO:0019240	citrulline biosynthetic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000214894671138149	NA	NA	NA	NA	NA
GO:0021932	hindbrain radial glia guided cell migration	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000250106887783602	NA	NA	NA	NA	NA
GO:0000052	citrulline metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000400853119927747	NA	NA	NA	NA	NA
GO:0021535	cell migration in hindbrain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000450899399476403	NA	NA	NA	NA	NA
GO:0018195	peptidyl-arginine modification	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000659654210864423	NA	NA	NA	NA	NA
GO:0002429	immune response-activating cell surface receptor signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000213877149932133	3.09531066733715e-05	NA	NA	NA
GO:0002757	immune response-activating signal transduction	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000218320228569868	0.000152559643809077	NA	NA	NA
GO:0002253	activation of immune response	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000320451438478578	0.0005637052333743	NA	NA	NA
GO:0002764	immune response-regulating signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000518309337016289	0.000691511019364842	NA	NA	NA
GO:0051443	positive regulation of ubiquitin-protein transferase activity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000518309337016289	1.69918596437564e-05	NA	NA	NA
GO:0002768	immune response-regulating cell surface receptor signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000518309337016289	0.000427200181066562	NA	NA	NA
GO:0050778	positive regulation of immune response	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000518309337016289	0.0002608705744725	NA	NA	NA
GO:0051351	positive regulation of ligase activity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000518309337016289	2.39877760624673e-05	NA	NA	NA
GO:0050852	T cell receptor signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00079497163705494	NA	NA	NA	NA
GO:0000209	protein polyubiquitination	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00079497163705494	6.00911760815973e-10	NA	NA	NA
GO:0031650	regulation of heat generation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000857846461215638	NA	NA	NA	NA
